CUSTOMER:000000010000000002000000031d:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000002:2 DISTRICT:000000010000000002:3
CUSTOMER:000000010000000001000000041e:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000001:2 DISTRICT:000000010000000001:3
CUSTOMER:00000001000000000600000007f8:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000006:2 DISTRICT:000000010000000006:3
CUSTOMER:000000010000000005000000080e:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000005:2 DISTRICT:000000010000000005:3
CUSTOMER:00000001000000000600000008ea:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000006:2 DISTRICT:000000010000000006:3
CUSTOMER:000000010000000004000000092f:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000004:2 DISTRICT:000000010000000004:3
CUSTOMER:00000001000000000700000008be:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000007:2 DISTRICT:000000010000000007:3
CUSTOMER:00000001000000000600000004a0:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000006:2 DISTRICT:000000010000000006:3
CUSTOMER:0000000100000000040000000930:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000004:2 DISTRICT:000000010000000004:3
CUSTOMER:00000001000000000600000000d3:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000006:2 DISTRICT:000000010000000006:3
CUSTOMER:0000000100000000070000000178:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000007:2 DISTRICT:000000010000000007:3
CUSTOMER:0000000100000000030000000970:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000003:2 DISTRICT:000000010000000003:3
CUSTOMER:0000000100000000070000000b1f:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000007:2 DISTRICT:000000010000000007:3
CUSTOMER:000000010000000009000000050c:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000009:2 DISTRICT:000000010000000009:3
CUSTOMER:00000001000000000a0000000574:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:00000001000000000a:2 DISTRICT:00000001000000000a:3
CUSTOMER:000000010000000003000000051b:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000003:2 DISTRICT:000000010000000003:3
CUSTOMER:000000010000000003000000006f:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000003:2 DISTRICT:000000010000000003:3
CUSTOMER:00000001000000000a000000006c:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:00000001000000000a:2 DISTRICT:00000001000000000a:3
CUSTOMER:0000000100000000080000000560:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000008:2 DISTRICT:000000010000000008:3
CUSTOMER:00000001000000000800000000b8:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000008:2 DISTRICT:000000010000000008:3
CUSTOMER:000000010000000008000000090e:1 WAREHOUSE:00000001:1 WAREHOUSE:00000001:3 DISTRICT:000000010000000008:2 DISTRICT:000000010000000008:3
STOCK:00000001000000d647:1:o STOCK:00000001000000d647:1:p STOCK:00000001000000d647:1:q STOCK:00000001000000b57f:1:c STOCK:00000001000000b57f:1:d STOCK:00000001000000b57f:1:n STOCK:00000001000000b57f:1:o STOCK:00000001000000b57f:1:p STOCK:00000001000000b57f:1:q STOCK:00000001000001743f:1:c STOCK:00000001000001743f:1:d STOCK:00000001000001743f:1:n STOCK:00000001000001743f:1:o STOCK:00000001000001743f:1:p STOCK:00000001000001743f:1:q
ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f CUSTOMER:0000000100000000040000000178:1:n CUSTOMER:0000000100000000040000000178:1:p STOCK:0000000100000055cf:1:c STOCK:0000000100000055cf:1:g STOCK:0000000100000055cf:1:n STOCK:0000000100000055cf:1:o STOCK:0000000100000055cf:1:p STOCK:0000000100000055cf:1:q STOCK:000000010000005b7d:1:c
ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f CUSTOMER:0000000100000000040000000178:1:n CUSTOMER:0000000100000000040000000178:1:p STOCK:0000000100000055cf:1:c STOCK:0000000100000055cf:1:g STOCK:0000000100000055cf:1:n STOCK:0000000100000055cf:1:o STOCK:0000000100000055cf:1:p STOCK:0000000100000055cf:1:q
ITEM:00007516:1:e ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f CUSTOMER:0000000100000000040000000178:1:n CUSTOMER:0000000100000000040000000178:1:p STOCK:0000000100000055cf:1:c STOCK:0000000100000055cf:1:g STOCK:0000000100000055cf:1:n STOCK:0000000100000055cf:1:o STOCK:0000000100000055cf:1:p
STOCK:000000010000015f7d:1:c STOCK:0000000100000030fd:1:c STOCK:000000010000006f3f:1:c STOCK:0000000100000134c9:1:c STOCK:00000001000001197d:1:c STOCK:00000001000000f77b:1:c STOCK:0000000100000007d6:1:c STOCK:000000010000016b5f:1:c STOCK:00000001000000430c:1:c STOCK:000000010000014c1f:1:c STOCK:00000001000001277a:1:c STOCK:00000001000000f67c:1:c STOCK:00000001000000ae6d:1:c STOCK:0000000100000135df:1:c STOCK:0000000100000035bf:1:c
ITEM:00007516:1:d ITEM:00007516:1:e ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f CUSTOMER:0000000100000000040000000178:1:n CUSTOMER:0000000100000000040000000178:1:p STOCK:0000000100000055cf:1:c STOCK:0000000100000055cf:1:g STOCK:0000000100000055cf:1:n STOCK:0000000100000055cf:1:o
ITEM:00007516:1:c ITEM:00007516:1:d ITEM:00007516:1:e ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f CUSTOMER:0000000100000000040000000178:1:n CUSTOMER:0000000100000000040000000178:1:p STOCK:0000000100000055cf:1:c STOCK:0000000100000055cf:1:g STOCK:0000000100000055cf:1:n
ITEM:0000b6fd:1:e ITEM:00007516:1:c ITEM:00007516:1:d ITEM:00007516:1:e ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f CUSTOMER:0000000100000000040000000178:1:n CUSTOMER:0000000100000000040000000178:1:p STOCK:0000000100000055cf:1:c STOCK:0000000100000055cf:1:g
ITEM:0000b6fd:1:d ITEM:0000b6fd:1:e ITEM:00007516:1:c ITEM:00007516:1:d ITEM:00007516:1:e ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f CUSTOMER:0000000100000000040000000178:1:n CUSTOMER:0000000100000000040000000178:1:p STOCK:0000000100000055cf:1:c
STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p STOCK:00000001000000537e:1:q STOCK:0000000100000096ff:1:c STOCK:0000000100000096ff:1:f STOCK:0000000100000096ff:1:n STOCK:0000000100000096ff:1:o STOCK:0000000100000096ff:1:p STOCK:0000000100000096ff:1:q
ITEM:0000b6fd:1:c ITEM:0000b6fd:1:d ITEM:0000b6fd:1:e ITEM:00007516:1:c ITEM:00007516:1:d ITEM:00007516:1:e ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f CUSTOMER:0000000100000000040000000178:1:n CUSTOMER:0000000100000000040000000178:1:p
ITEM:00005b7d:1:e ITEM:0000b6fd:1:c ITEM:0000b6fd:1:d ITEM:0000b6fd:1:e ITEM:00007516:1:c ITEM:00007516:1:d ITEM:00007516:1:e ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f CUSTOMER:0000000100000000040000000178:1:n
STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p STOCK:00000001000000537e:1:q STOCK:0000000100000096ff:1:c STOCK:0000000100000096ff:1:f STOCK:0000000100000096ff:1:n STOCK:0000000100000096ff:1:o STOCK:0000000100000096ff:1:p
ITEM:00005b7d:1:d ITEM:00005b7d:1:e ITEM:0000b6fd:1:c ITEM:0000b6fd:1:d ITEM:0000b6fd:1:e ITEM:00007516:1:c ITEM:00007516:1:d ITEM:00007516:1:e ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k CUSTOMER:0000000100000000040000000178:1:f
STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p STOCK:00000001000000537e:1:q STOCK:0000000100000096ff:1:c STOCK:0000000100000096ff:1:f STOCK:0000000100000096ff:1:n STOCK:0000000100000096ff:1:o
ITEM:00005b7d:1:c ITEM:00005b7d:1:d ITEM:00005b7d:1:e ITEM:0000b6fd:1:c ITEM:0000b6fd:1:d ITEM:0000b6fd:1:e ITEM:00007516:1:c ITEM:00007516:1:d ITEM:00007516:1:e ITEM:00013eed:1:c ITEM:00013eed:1:d ITEM:00013eed:1:e WAREHOUSE:00000001:2:h DISTRICT:000000010000000004:1:i DISTRICT:000000010000000004:1:k
STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p STOCK:00000001000000537e:1:q STOCK:0000000100000096ff:1:c STOCK:0000000100000096ff:1:f STOCK:0000000100000096ff:1:n
STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p STOCK:00000001000000537e:1:q STOCK:0000000100000096ff:1:c STOCK:0000000100000096ff:1:f
STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p STOCK:00000001000000537e:1:q STOCK:0000000100000096ff:1:c
STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p STOCK:00000001000000537e:1:q
STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p
STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o
STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n
STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f
STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q STOCK:000000010000002f69:1:c STOCK:000000010000002f69:1:f STOCK:000000010000002f69:1:n STOCK:000000010000002f69:1:o STOCK:000000010000002f69:1:p STOCK:000000010000002f69:1:q STOCK:000000010000003f2b:1:c STOCK:000000010000003f2b:1:f STOCK:000000010000003f2b:1:n
STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c
STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p STOCK:00000001000000537e:1:q STOCK:0000000100000096ff:1:c STOCK:0000000100000096ff:1:f STOCK:0000000100000096ff:1:n STOCK:0000000100000096ff:1:o STOCK:0000000100000096ff:1:p STOCK:0000000100000096ff:1:q STOCK:000000010000003eff:1:c STOCK:000000010000003eff:1:f
STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q STOCK:000000010000002f69:1:c STOCK:000000010000002f69:1:f STOCK:000000010000002f69:1:n STOCK:000000010000002f69:1:o STOCK:000000010000002f69:1:p STOCK:000000010000002f69:1:q STOCK:000000010000003f2b:1:c STOCK:000000010000003f2b:1:f
STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q
STOCK:000000010000011755:1:p STOCK:000000010000011755:1:q STOCK:00000001000000537e:1:c STOCK:00000001000000537e:1:f STOCK:00000001000000537e:1:n STOCK:00000001000000537e:1:o STOCK:00000001000000537e:1:p STOCK:00000001000000537e:1:q STOCK:0000000100000096ff:1:c STOCK:0000000100000096ff:1:f STOCK:0000000100000096ff:1:n STOCK:0000000100000096ff:1:o STOCK:0000000100000096ff:1:p STOCK:0000000100000096ff:1:q STOCK:000000010000003eff:1:c
STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q STOCK:000000010000002f69:1:c STOCK:000000010000002f69:1:f STOCK:000000010000002f69:1:n STOCK:000000010000002f69:1:o STOCK:000000010000002f69:1:p STOCK:000000010000002f69:1:q STOCK:000000010000003f2b:1:c
STOCK:00000001000000c6de:1:n STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o STOCK:000000010000011755:1:p
STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q STOCK:000000010000002f69:1:c STOCK:000000010000002f69:1:f STOCK:000000010000002f69:1:n STOCK:000000010000002f69:1:o STOCK:000000010000002f69:1:p STOCK:000000010000002f69:1:q
STOCK:00000001000000c6de:1:f STOCK:00000001000000c6de:1:n STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n STOCK:000000010000011755:1:o
STOCK:000000010000006776:1:n STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q STOCK:000000010000002f69:1:c STOCK:000000010000002f69:1:f STOCK:000000010000002f69:1:n STOCK:000000010000002f69:1:o STOCK:000000010000002f69:1:p
STOCK:00000001000000c6de:1:c STOCK:00000001000000c6de:1:f STOCK:00000001000000c6de:1:n STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f STOCK:000000010000011755:1:n
STOCK:000000010000006776:1:f STOCK:000000010000006776:1:n STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q STOCK:000000010000002f69:1:c STOCK:000000010000002f69:1:f STOCK:000000010000002f69:1:n STOCK:000000010000002f69:1:o
STOCK:000000010000016eee:1:q STOCK:00000001000000c6de:1:c STOCK:00000001000000c6de:1:f STOCK:00000001000000c6de:1:n STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c STOCK:000000010000011755:1:f
STOCK:000000010000006776:1:c STOCK:000000010000006776:1:f STOCK:000000010000006776:1:n STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q STOCK:000000010000002f69:1:c STOCK:000000010000002f69:1:f STOCK:000000010000002f69:1:n
STOCK:000000010000016eee:1:p STOCK:000000010000016eee:1:q STOCK:00000001000000c6de:1:c STOCK:00000001000000c6de:1:f STOCK:00000001000000c6de:1:n STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q STOCK:000000010000011755:1:c
STOCK:00000001000000353f:1:q STOCK:000000010000006776:1:c STOCK:000000010000006776:1:f STOCK:000000010000006776:1:n STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q STOCK:000000010000002f69:1:c STOCK:000000010000002f69:1:f
STOCK:000000010000016eee:1:o STOCK:000000010000016eee:1:p STOCK:000000010000016eee:1:q STOCK:00000001000000c6de:1:c STOCK:00000001000000c6de:1:f STOCK:00000001000000c6de:1:n STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p STOCK:00000001000001863b:1:q
STOCK:00000001000000353f:1:p STOCK:00000001000000353f:1:q STOCK:000000010000006776:1:c STOCK:000000010000006776:1:f STOCK:000000010000006776:1:n STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q STOCK:000000010000002f69:1:c
STOCK:000000010000016eee:1:n STOCK:000000010000016eee:1:o STOCK:000000010000016eee:1:p STOCK:000000010000016eee:1:q STOCK:00000001000000c6de:1:c STOCK:00000001000000c6de:1:f STOCK:00000001000000c6de:1:n STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o STOCK:00000001000001863b:1:p
STOCK:00000001000000353f:1:o STOCK:00000001000000353f:1:p STOCK:00000001000000353f:1:q STOCK:000000010000006776:1:c STOCK:000000010000006776:1:f STOCK:000000010000006776:1:n STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p STOCK:000000010000014777:1:q
STOCK:000000010000016eee:1:f STOCK:000000010000016eee:1:n STOCK:000000010000016eee:1:o STOCK:000000010000016eee:1:p STOCK:000000010000016eee:1:q STOCK:00000001000000c6de:1:c STOCK:00000001000000c6de:1:f STOCK:00000001000000c6de:1:n STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n STOCK:00000001000001863b:1:o
STOCK:00000001000000353f:1:n STOCK:00000001000000353f:1:o STOCK:00000001000000353f:1:p STOCK:00000001000000353f:1:q STOCK:000000010000006776:1:c STOCK:000000010000006776:1:f STOCK:000000010000006776:1:n STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o STOCK:000000010000014777:1:p
STOCK:00000001000000353f:1:f STOCK:00000001000000353f:1:n STOCK:00000001000000353f:1:o STOCK:00000001000000353f:1:p STOCK:00000001000000353f:1:q STOCK:000000010000006776:1:c STOCK:000000010000006776:1:f STOCK:000000010000006776:1:n STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n STOCK:000000010000014777:1:o
STOCK:000000010000016eee:1:c STOCK:000000010000016eee:1:f STOCK:000000010000016eee:1:n STOCK:000000010000016eee:1:o STOCK:000000010000016eee:1:p STOCK:000000010000016eee:1:q STOCK:00000001000000c6de:1:c STOCK:00000001000000c6de:1:f STOCK:00000001000000c6de:1:n STOCK:00000001000000c6de:1:o STOCK:00000001000000c6de:1:p STOCK:00000001000000c6de:1:q STOCK:00000001000001863b:1:c STOCK:00000001000001863b:1:f STOCK:00000001000001863b:1:n
STOCK:00000001000000368f:1:c STOCK:0000000100000066fc:1:c STOCK:000000010000000fd3:1:c STOCK:0000000100000131ff:1:c STOCK:00000001000000775f:1:c STOCK:00000001000000766d:1:c STOCK:00000001000000377d:1:c STOCK:000000010000000f1f:1:c STOCK:000000010000014cfa:1:c STOCK:000000010000016efd:1:c STOCK:00000001000000d55f:1:c STOCK:00000001000000cf3e:1:c STOCK:0000000100000086fa:1:c STOCK:00000001000000ab39:1:c STOCK:00000001000001375c:1:c
STOCK:00000001000000353f:1:c STOCK:00000001000000353f:1:f STOCK:00000001000000353f:1:n STOCK:00000001000000353f:1:o STOCK:00000001000000353f:1:p STOCK:00000001000000353f:1:q STOCK:000000010000006776:1:c STOCK:000000010000006776:1:f STOCK:000000010000006776:1:n STOCK:000000010000006776:1:o STOCK:000000010000006776:1:p STOCK:000000010000006776:1:q STOCK:000000010000014777:1:c STOCK:000000010000014777:1:f STOCK:000000010000014777:1:n
